ACCTAGE,DDA,DDABAL,DEP,DEPAMT,CHECKS,DIRDEP,NSF,NSFAMT,PHONE,TELLER,SAV,SAVBAL,ATM,ATMAMT,POS,POSAMT,CD,CDBAL,IRA,IRABAL,INV,INVBAL,MM,MMBAL,MMCRED,CC,CCBAL,CCPURC,SDB,INCOME,LORES,HMVAL,AGE,CRSCORE,INAREA,INS,BRANCH
0.4,1,154.81,4,1055.98,0,0,0,0,0,0,0,0,1,2049.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,99,71,632,1,0,B7
15.1,1,19504.66,2,2355.68,4,1,0,0,0,3,1,101.59,1,513.47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,3.5,143,49,676,1,1,B5
1.8,1,719.69,2,1283.99,2,0,0,0,0,2,0,0,1,1469.51,2,85.69,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5.5,97,35,682,1,0,B17
15.5,1,277.51,7,3354.16,16,0,0,0,0,0,0,0,1,3764.91,0,0,0,0,0,0,0,0,0,0,0,1,14227.21,0,0,40,6,121,51,601,1,0,B6
2.2,1,522.55,2,1290.58,3,0,0,0,0,1,1,129.52,0,0,0,0,1,8000,0,0,0,0,0,0,0,1,188.93,0,0,25,6.5,98,55,656,1,1,B7
13.6,1,4118.01,4,2216.25,8,1,0,0,0,3,1,635.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1643.79,0,0,60,4,112,36,673,1,0,B2
14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,29,15,101,66,785,1,0,B1
15.6,1,644.94,1,694.27,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4.5,117,31,669,1,0,B2
1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1293.69,0,0,40,3.5,113,53,694,1,1,B5
19.4,1,19017.34,2,1202.53,3,1,0,0,0,1,1,12692.21,0,0,0,0,1,56000,0,0,0,0,0,0,0,0,0,0,0,,,,,694,1,1,B12
3.3,1,59.78,3,501.29,0,0,1,9.07,3,2,0,0,1,449.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,88,26,678,1,0,B17
7.5,1,3394.8,2,15951.67,8,0,0,0,0,0,1,95180.74,1,28727.63,4,242.51,0,0,0,0,0,0,0,0,0,1,370.03,1,0,63,8.5,120,55,623,1,0,B1
4,0,0,0,0,0,0,0,0,0,0,1,5686.2,1,92.3,5,285.55,0,0,0,0,0,0,0,0,0,1,158.04,0,0,42,3.5,111,47,685,1,0,B4
6.7,1,810.53,2,2784.45,1,1,1,33.2,1,1,0,0,1,270.11,3,154.72,0,0,0,0,0,0,0,0,0,0,0,0,0,54,9.5,118,44,671,1,0,B5
3.2,1,904.13,5,3020.42,7,0,1,3.99,0,0,1,31.13,1,4086.29,1,25.25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,653,1,0,B12
42.4,1,923.56,2,288.62,4,0,0,0,0,2,1,3754.03,0,0,0,0,0,0,0,0,0,0,1,15056.73,1,0,0,0,1,71,10.5,111,50,675,1,1,B4
6.8,1,482.11,5,1319.07,1,0,0,0,,2,1,1.88,1,1223.42,,,0,0,0,0,,,0,0,0,,,,0,,,,,617,1,0,B15
,1,1080.36,2,1135.76,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15900.66,1,0,0,0,0,48,13.5,107,50,680,1,0,B4
2.6,1,241.09,2,871.54,1,0,0,0,0,0,0,0,1,1289.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10.5,90,54,706,1,0,B3
0.4,1,1743.28,1,510.94,0,0,0,0,0,0,1,967.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.72,0,0,71,3,122,66,703,1,1,B13
9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14908.53,0,1,21.59,1,0,35,5.5,114,56,695,1,0,B6
,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,,,,1,49,6.5,116,57,696,0,0,B15
30.4,1,1660.77,3,2533.65,7,0,0,0,0,2,0,0,1,1870.29,0,0,0,0,0,0,0,0,1,16209.31,0,1,7947.48,2,0,35,6,105,65,767,1,0,B1
1.5,1,11842.17,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,701,1,0,B3
2.2,1,5094.42,2,6121.49,4,0,0,0,0,4,1,261.64,1,1316.48,0,0,0,0,0,0,0,0,0,0,0,1,0.75,1,0,,,,,727,1,0,B16
7.5,1,13391.03,1,482.99,2,1,0,0,0,0,1,14887.95,1,5608.39,3,121.06,0,0,1,16266.02,1,0,0,0,0,0,0,0,1,,,,,701,1,1,B5
3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15168.21,0,0,0,0,0,23,4.5,96,41,678,0,0,B13
0.8,1,355.64,4,1589.39,2,0,1,14.09,1,0,0,0,1,2505.53,8,203.56,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,675,1,0,B2
1.8,1,774.62,4,1633.81,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3816.32,0,0,30,7.5,102,36,690,1,0,B5
0.7,1,1152.29,3,3057.93,10,0,0,0,0,5,1,125.48,1,395.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,667,1,1,B5
1.8,1,197.32,2,759.2,2,0,0,0,0,1,1,11.06,1,480.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,8.5,149,37,624,1,0,B2
,1,239.09,2,1035.58,1,0,1,31.96,6,1,0,0,1,1534.05,5,95.59,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5,81,34,643,1,0,B5
0.5,1,6410.64,5,1539.1,15,0,0,0,0,4,1,2415.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,684,1,1,B3
4,0,0,0,0,0,0,0,0,,0,1,2319.16,1,4632.33,,,0,0,0,0,,,0,0,0,,,,0,60,3,132,34,604,1,0,B15
3,1,16.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149.81,0,0,56,6,108,,,1,0,B2
5.9,1,1399.7,2,2324.1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,98,45,631,1,0,B3
3.8,1,56.66,2,608.23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2296.24,0,0,16,11.5,95,59,685,1,0,B1
12.8,1,1720.35,2,2347.16,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,16028.65,0,0,0,0,0,44,11.5,114,65,679,1,0,B8
12.8,1,30836.07,3,6865.08,2,0,0,0,0,1,1,1821.9,0,0,0,0,1,7600,0,0,0,0,0,0,0,0,0,0,0,14,4,131,31,705,1,1,B5
4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164899.82,0,0,0,1,201.44,1,0,21,8.5,85,52,664,1,0,B4
4.3,1,875.91,3,2007.54,2,0,0,0,0,0,0,0,1,2655.03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,694,1,1,B2
,1,5021.46,3,5123.13,11,0,1,31.82,0,2,0,0,1,2119.16,4,201.49,0,0,0,0,0,0,0,0,0,1,43225.88,0,0,65,6,128,47,713,1,1,B5
7.8,0,0,0,0,0,0,0,0,0,0,1,2657.54,1,4830.64,0,0,0,0,1,607.07,0,0,0,0,0,1,91353.2,1,0,25,11,98,53,657,1,1,B3
3.2,1,399.18,3,1262.4,5,0,0,0,1,0,1,97.69,1,1533.99,1,69.42,0,0,0,0,0,0,0,0,0,1,522.29,0,0,19,11,92,57,783,1,0,B3
3.6,1,307.24,2,509.05,1,0,0,0,0,0,1,16.16,1,756.06,9,203.76,0,0,0,0,0,0,0,0,0,1,214.07,0,0,18,6,102,,,1,0,B1
3.4,1,670.18,2,2068.57,11,0,0,0,0,2,1,9416.1,1,114.81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59,7.5,128,35,670,1,1,B7
1.3,1,140.26,3,201.04,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,654,1,0,B2
22.3,1,3983.97,2,3363.61,0,0,0,0,1,2,1,357.04,1,4746.56,0,0,0,0,0,0,0,0,0,0,0,1,3539.56,0,0,86,8.5,130,48,689,1,0,B1
4.8,1,727.98,5,2759.49,9,1,0,0,2,1,0,0,1,1729.62,9,266.16,0,0,0,0,0,0,0,0,0,0,0,0,0,61,8.5,120,34,643,1,0,B4
0.3,1,332.35,2,840.17,2,0,0,0,0,3,0,0,1,583.12,1,46.92,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,98,72,709,1,0,B1
1,1,282.94,3,1813.79,3,0,0,0,0,2,1,4.33,1,1957.4,5,139.57,1,8000,0,0,0,0,0,0,0,0,0,0,0,,,,,730,1,0,B2
24.6,0,0,0,0,0,0,0,0,,0,1,338.49,0,0,,,1,60900,0,0,,,0,0,0,,,,0,42,7,110,38,643,1,0,B15
2.7,1,254.27,2,410.9,1,0,0,0,0,1,1,544.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,908.61,0,0,39,5,115,51,702,1,0,B6
10.1,1,309.82,5,3397.8,4,1,0,0,0,0,1,1737.31,1,3764.7,9,412.25,0,0,0,0,0,0,0,0,0,1,81.05,1,1,105,4,147,18,626,1,1,B4
11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,4,109,59,662,1,1,B6
4.8,1,1931.44,5,2065.2,11,0,0,0,0,5,1,11279.08,1,22.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,681,1,1,B5
,1,2510.67,1,596.1,2,1,0,0,,2,0,0,0,0,,,1,26200,0,0,,,0,0,0,,,,0,58,2.5,119,58,590,1,1,B14
2.3,1,89.05,3,1521.86,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35051.97,1,14979.96,0,0,0,0,0,46,9,103,54,618,1,1,B4
4.3,1,14631.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25182.14,1,1,0,0,0,40,5,135,55,616,1,0,B7
0.8,1,126.02,2,456.55,3,0,0,0,0,0,0,0,1,722.25,2,55.05,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,686,1,0,B2
5.2,1,1937.95,3,5178.8,10,1,0,0,0,1,0,0,1,5381.35,0,0,0,0,1,546.71,0,0,1,16310.05,0,0,0,0,0,,,,,579,1,1,B2
8.2,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,1,400,0,0,,,0,0,0,,,,0,33,6,115,34,659,0,1,B15
1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,136,8,148,46,611,1,0,B1
18.2,1,965.13,1,830.82,3,1,0,0,0,0,1,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4.5,115,55,690,1,0,B17
20.9,1,137.48,3,1864.18,7,0,0,0,,2,1,88.91,1,1368.57,,,0,0,0,0,,,0,0,0,,,,0,10,8,85,64,693,1,0,B15
8.6,1,25.44,2,2715.78,9,0,0,0,2,0,0,0,1,16.31,0,0,0,0,0,0,0,0,1,14889.84,0,1,759.26,1,0,75,4.5,138,31,688,1,0,B1
4,0,0,0,0,0,0,0,0,0,0,1,81426.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5.5,91,54,589,0,1,B5
10.2,1,2176.47,2,2001.12,11,0,0,0,0,0,0,0,1,2841.45,3,233.88,0,0,0,0,0,0,0,0,0,1,2397.92,0,0,5,14.5,96,82,765,1,1,B7
1.2,1,2603.35,2,92.18,1,0,0,0,0,0,1,0,1,206.54,0,0,1,4900,0,0,0,0,0,0,0,0,0,0,0,27,3.5,105,34,604,1,0,B5
17.2,1,873.1,7,2986.41,1,0,0,0,,0,1,11.02,1,3287.96,,,0,0,0,0,,,0,0,0,,,,0,6,5.5,101,39,635,1,1,B18
3.1,1,594.45,1,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,453132.92,1,0,40,5,99,38,602,1,0,B16
3.3,1,1200.04,3,1576.59,4,0,0,0,,8,0,0,1,82.85,,,0,0,0,0,,,0,0,0,,,,0,,,,,711,1,0,B14
1.2,1,26.74,5,825.39,6,0,1,17.74,,0,0,0,1,1133.98,,,0,0,0,0,,,0,0,0,,,,0,45,11.5,104,19,545,1,1,B15
7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7.5,104,62,678,0,1,B16
1.3,1,2078.28,4,3184.86,17,1,0,0,1,0,0,0,1,1578.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9.5,120,56,645,1,0,B4
7.3,1,1341.69,2,2303.66,6,1,0,0,0,7,1,146.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,647,1,1,B5
20.9,1,5718.55,1,985.33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18822.26,1,1,0,0,0,,,,,624,1,0,B2
1.9,1,597.02,1,315.25,1,0,0,0,,2,1,4524.49,1,11.12,,,0,0,0,0,,,0,0,0,,,,1,35,9.5,100,36,659,1,0,B14
15.3,1,782.79,2,1442.03,9,0,0,0,1,1,1,120.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4.5,105,67,680,1,0,B10
3.6,1,408.03,5,2307.57,13,0,0,0,0,8,1,835.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,631,1,0,B4
7.8,0,0,0,0,0,0,0,0,0,0,1,26724.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113843.28,0,0,60,9,115,32,632,1,1,B5
4.2,1,14212.18,2,5060.3,8,0,0,0,,0,1,19360.45,0,0,,,0,0,0,0,,,1,22526.33,0,,,,0,25,6,128,31,629,1,1,B14
4.8,1,116.62,2,651.07,0,0,0,0,0,2,0,0,1,388.27,0,0,1,8200,0,0,0,0,0,0,0,1,529.45,0,0,40,3,120,25,616,1,0,B4
4.2,1,211.47,4,4408.49,10,0,0,0,0,1,1,7476.2,1,8219.96,7,148.88,1,24600,0,0,0,0,0,0,0,1,1267.44,1,0,,,,,669,1,1,B4
6,1,2334.66,3,4302.95,6,0,0,0,,0,1,9056.67,1,5423.61,,,0,0,0,0,,,0,0,0,,,,0,,,,,692,1,0,B15
7.3,1,137.78,2,757.05,5,0,0,0,0,0,1,17814.11,1,1957.84,0,0,1,2900,0,0,0,0,0,0,0,1,0,0,0,26,10,109,64,642,1,1,B4
4.7,1,1101.6,3,1649.8,6,0,0,0,0,0,1,499.25,1,2022.82,3,213.2,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,114,62,673,1,0,B4
2.9,1,129.88,3,1299.52,6,0,0,0,0,0,0,0,1,1829.72,8,229.16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,681,1,0,B2
5.7,1,2881.43,2,2856.04,9,0,0,0,1,13,1,176816.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,10,84,59,687,1,1,B3
5.3,1,423.08,2,1442.07,2,0,0,0,0,0,1,2695.47,1,1708.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9.5,91,40,691,1,0,B6
1.8,1,2880.17,1,1399.95,0,0,0,0,0,3,0,0,1,35.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,92,85,705,1,1,B4
,1,541.39,2,6415.51,3,0,0,0,0,1,1,21658.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,7,96,33,654,1,1,B3
2.5,1,15.75,3,706.24,0,0,0,0,0,0,0,0,1,1217.33,11,121.64,0,0,0,0,0,0,0,0,0,0,0,0,0,69,8,129,31,630,1,0,B5
20.6,1,3175.7,2,4819.36,21,0,0,0,0,3,0,0,1,76.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,762,1,0,B2
2.8,1,3365.41,1,2116.37,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17274.58,0,1,74865.33,0,0,55,5.5,148,51,654,1,1,B2
1.9,1,990.09,5,2711.7,15,0,0,0,3,2,1,10434.11,1,10073.78,6,268.81,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9.5,107,64,721,1,1,B4
1.6,1,2759.69,4,3202.11,17,1,1,22.77,0,1,1,478.85,1,1340.19,7,318.79,0,0,0,0,0,0,0,0,0,1,5082.35,0,0,70,4,137,31,738,1,0,B4
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3037,0,0,8,6,88,40,672,1,1,B7
3.5,1,14.87,2,456.17,0,0,0,0,0,0,0,0,1,804.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,97,62,719,1,0,B4
4.3,1,839.03,2,1063.14,1,0,0,0,0,0,1,386.8,1,1085.44,3,42.51,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,618,1,0,B5
0.4,1,422.76,1,129.4,0,0,0,0,,1,1,350.45,0,0,,,0,0,0,0,,,0,0,0,,,,0,17,5,100,53,698,1,1,B15
13.7,1,19981.11,2,11566.9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,683,1,1,B2
11.8,1,2545.33,2,1289.84,5,0,0,0,0,1,1,70.7,1,37.72,0,0,0,0,0,0,0,0,1,16825.38,0,1,1815.89,0,1,,,,,675,1,1,B16
5.3,1,354.31,4,1581.82,1,0,0,0,0,0,1,0.54,1,1895.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,7.5,162,27,692,1,0,B2
6.8,1,1374.08,2,1317.83,6,1,0,0,1,0,1,20220.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,6,96,41,630,1,1,B3
6,1,146.04,2,1068.06,12,1,0,0,,1,0,0,0,0,,,0,0,0,0,,,0,0,0,,,,0,15,11,105,50,626,1,0,B18
4.3,1,96.75,0,0,0,0,0,0,0,0,1,432.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,96,55,676,1,1,B3
20.1,1,3599.6,8,11049.33,31,0,0,0,,1,1,2532.6,1,15910.74,,,0,0,0,0,,,1,17206.29,1,,,,1,45,5,100,40,664,1,0,B15
2.9,1,1350.81,2,1653.35,6,0,0,0,0,1,1,10653.28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,32.36,0,0,18,9,89,50,653,1,0,B3
4.7,1,1134.42,2,948.73,2,0,0,0,0,3,1,4602.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7.5,113,53,683,1,1,B17
8,1,48.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,710,1,0,B4
7.3,1,564.87,1,495.17,0,1,0,0,0,0,1,1158.17,1,533.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7.5,103,45,627,1,0,B4
3.3,1,824.72,1,34.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1.5,138,33,642,1,0,B4
4.2,1,2487.61,2,1011.94,6,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,105,75,645,1,1,B5
,1,529.24,2,905.64,4,0,0,0,0,0,0,0,1,0,7,213.98,0,0,0,0,0,0,0,0,0,0,0,0,0,54,6.5,113,48,663,1,0,B5
,1,149.71,1,212.22,0,0,0,0,0,1,1,596.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,695,1,1,B3
0.5,1,40.27,2,130.29,0,0,0,0,0,1,0,0,1,149.92,0,0,0,0,0,0,0,0,0,0,0,1,306.18,0,0,22,10,100,53,715,1,0,B11
,1,1004.92,2,1036.85,6,0,1,1.74,0,1,1,1329.23,1,148.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6.5,115,25,617,1,0,B4
2.7,1,360.23,2,988.66,8,1,0,0,,0,1,380.24,1,562.24,,,0,0,0,0,,,0,0,0,,,,0,,,,,678,1,0,B15
0.6,1,1654.32,2,598.72,2,0,0,0,0,0,0,0,1,526.17,0,0,0,0,0,0,0,0,0,0,0,1,2194.28,0,0,,,,,616,1,0,B2
19.4,1,201.68,4,1745.91,12,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3492.54,0,0,33,6.5,98,54,716,1,0,B5
0.3,1,2728.4,3,887.52,7,1,0,0,2,0,1,1588.15,1,337.61,7,220.06,1,1300,0,0,0,0,0,0,0,0,0,0,0,31,11,97,55,719,1,1,B9
,0,0,0,0,0,0,0,0,0,0,1,3065.26,0,0,0,0,0,0,0,0,0,0,1,14569.18,1,1,12227.93,1,1,25,5,97,38,635,1,1,B3
3.7,1,347.45,1,743.4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10.5,87,75,727,1,0,B5
7.1,1,4138.14,3,26087.66,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,17652.46,1,1,1612.52,0,0,20,6,108,22,613,1,1,B4
4.3,1,500.91,3,726.13,6,0,0,0,0,3,1,889.61,1,469.4,0,0,0,0,0,0,0,0,0,0,0,1,68493.4,0,0,10,6,88,43,637,1,0,B8
2.5,1,312.76,3,975.06,8,0,1,77.08,0,9,0,0,1,89.35,0,0,0,0,0,0,0,0,0,0,0,1,107871.54,0,1,40,3,106,45,672,1,1,B8
1.3,1,566.14,3,1325.75,6,1,0,0,0,2,1,141.71,1,450.12,1,107.94,0,0,0,0,0,0,0,0,0,1,1546.37,0,0,52,9.5,116,49,644,1,0,B7
11.9,1,8038.3,4,21847.38,16,1,0,0,,17,1,16376.08,1,1091.64,,,0,0,1,589.93,,,0,0,0,,,,0,15,3.5,109,46,644,1,0,B15
8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14960.53,0,0,0,0,0,,,,,616,0,0,B2
,1,4843.73,2,2429.44,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9.5,98,48,620,1,1,B4
1.8,1,1693.13,2,1819.81,1,0,0,0,0,5,1,284.73,1,189.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,104,42,649,1,0,B13
,1,776.88,2,751.98,2,1,0,0,2,0,0,0,1,78.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8,103,56,738,1,0,B1
0.9,1,242.24,1,577.16,0,0,0,0,0,0,1,12.74,1,668.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,685,1,0,B4
3.5,1,2230.06,4,2320.89,10,1,0,0,3,1,0,0,1,1625.1,2,123.89,0,0,0,0,0,0,0,0,0,1,0,0,0,36,5,100,36,641,1,0,B4
3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,694,1,0,B2
3.1,1,940.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,589,1,0,B2
4.2,1,1705.94,2,1372.02,12,1,0,0,0,4,1,6436.97,0,0,0,0,1,13500,0,0,0,0,1,15207.51,0,0,0,0,1,21,5,97,22,622,1,1,B4
7.8,1,5.49,2,387.22,2,1,1,29.07,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,9.5,133,39,589,1,0,B2
17.5,0,0,0,0,0,0,0,0,0,0,1,2084.76,0,0,0,0,0,0,0,0,1,0,1,14547.12,1,0,0,0,0,20,9,100,48,677,1,1,B7
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67800,0,0,0,0,0,0,0,0,0,0,0,,,,,681,1,1,B2
15.8,1,2291.76,2,1398.6,4,1,0,0,0,4,0,0,0,0,0,0,1,6500,0,0,0,0,0,0,0,1,0,0,0,55,5,134,52,676,1,1,B4
0.8,1,31.78,3,303.37,0,0,0,0,0,1,1,0,1,547.48,8,77.99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5.5,92,47,683,1,0,B4
14.8,1,587.76,3,2337.57,7,0,0,0,0,0,1,138993.28,1,2712.97,0,0,0,0,0,0,0,0,0,0,0,1,399.74,0,0,81,3.5,136,24,593,1,0,B3
3.9,1,355.77,4,4890.32,9,0,0,0,1,0,1,6.95,1,5645.82,0,0,0,0,0,0,0,0,1,15043.09,0,1,2213.48,0,0,37,5,108,36,636,1,0,B4
6.3,1,2077.64,4,4527.79,10,1,0,0,1,1,1,22810.74,1,616.42,0,0,0,0,0,0,0,0,0,0,0,1,174.6,2,0,65,3,133,52,691,1,1,B2
3.8,1,2254.25,2,910.58,1,0,0,0,0,0,1,11530.31,1,177.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8.5,115,54,685,1,0,B4
7.9,1,770.47,2,1408.23,5,0,0,0,0,1,1,14555.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3.5,120,36,681,1,1,B3
3.9,1,61.34,1,524.73,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316.26,0,0,25,11.5,100,45,707,1,0,B5
4.8,1,2914.58,2,3652.72,4,0,0,0,0,0,0,0,1,8182.11,0,0,0,0,1,6978.56,0,0,1,17456.38,0,0,0,0,1,3,14,90,49,710,1,1,B3
12.3,1,591.52,2,1197.12,11,1,0,0,0,0,0,0,1,512.04,0,0,0,0,0,0,0,0,0,0,0,1,22708.18,1,0,20,7,94,56,633,1,0,B2
12.1,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,1,9900,0,0,,,0,0,0,,,,0,61,10.5,108,38,662,1,1,B18
,0,0,0,0,0,0,0,0,0,0,1,4655.61,0,0,0,0,0,0,1,18998.17,0,0,0,0,0,0,0,0,0,45,8.5,100,56,698,1,1,B8
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4,128,48,630,1,1,B4
,1,548.44,3,2211.42,4,1,0,0,3,0,1,804.33,1,659.6,7,148.62,0,0,0,0,0,0,0,0,0,1,1423.38,1,0,30,6.5,120,16,643,1,0,B10
6.9,1,13934.97,3,7562.31,12,0,0,0,0,8,1,0,1,1375.64,0,0,0,0,0,0,0,0,1,24614.96,0,1,0,1,0,14,9,109,63,705,1,1,B8
5.7,1,576.92,3,1623.42,9,1,0,0,0,2,1,549.58,1,901.9,0,0,0,0,1,1318.32,0,0,0,0,0,1,1230.85,1,0,15,9.5,103,35,660,1,1,B7
4.1,1,270.16,1,330.46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2779.93,0,0,20,9.5,85,41,640,1,0,B5
5.6,1,1449.43,2,2837.47,16,1,0,0,0,2,1,2155.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5767.38,0,0,125,5,149,53,697,1,0,B12
